epoch,classification_output_acc,classification_output_loss,loss,lr,segmentation_output_acc,segmentation_output_loss
30,1.0,9.308098167907482e-05,0.0032638582261688897,5e-05,0.9923695584546086,0.003170777245730577
31,1.0,7.818875309327499e-05,0.003173835278567899,5e-05,0.9925375386766674,0.0030956465346039523
32,0.9967008797653959,0.010923535791333787,0.015978129086278575,5e-05,0.9879039625618116,0.005054593034350802
33,1.0,0.0006995264652612169,0.004642853637968799,5e-05,0.9904683962945016,0.003943327167057746
34,1.0,0.0002091335354703139,0.0034375626478095667,5e-05,0.992210601431883,0.003228429113610312
35,1.0,9.570272137702627e-05,0.0029610943107570785,2.5e-05,0.9930668738930106,0.002865391589163139
36,1.0,2.6336341743173077e-05,0.00268697964957481,2.5e-05,0.9935537153674711,0.0026606433136222058
37,1.0,0.00022911078317784363,0.0027509973416189578,2.5e-05,0.9939015817082872,0.0025218865628316017
38,0.999633431085044,0.00041176595334566155,0.003057437611926795,2.5e-05,0.993596540867758,0.0026456716576593866
39,1.0,9.051004723590399e-05,0.002630394705758318,2.5e-05,0.9938407047403174,0.0025398846544308967
40,1.0,3.2312793541369434e-05,0.002417360581464443,2.5e-05,0.9942213013724498,0.002385047789631668
41,1.0,2.304718998581876e-05,0.0023764476710602727,2.5e-05,0.994310365044826,0.002353400484279148
42,1.0,0.0001231967452365739,0.002405218313013878,2.5e-05,0.9944680069199056,0.00228202156927382
43,1.0,1.5031612829213234e-05,0.0022381362334560175,2.5e-05,0.9946025907119348,0.0022231046203592154
44,1.0,1.079433148123382e-05,0.0021846187295859183,2.5e-05,0.9947290368094123,0.0021738244058110935
45,1.0,1.1396434313467345e-05,0.0021405346330413675,2.5e-05,0.9948345202504715,0.002129138201711388
46,1.0,1.2721596156012787e-05,0.0021049338776981483,2.5e-05,0.9949212976215173,0.0020922122844440256
47,1.0,1.1091436111002857e-05,0.002096380593932488,2.5e-05,0.9949434534195931,0.002085289166136877
48,1.0,9.001427577071184e-06,0.0020958061875909284,2.5e-05,0.9949380381366025,0.0020868047608248344
49,1.0,8.570339176492225e-06,0.0020867385143616243,2.5e-05,0.994955174734166,0.002078168183261982
50,1.0,1.1319727834790504e-05,0.0020385291647572953,2.5e-05,0.9950768977316244,0.002027209433713311
51,1.0,6.908682721893677e-06,0.0019460066525153598,2.5e-05,0.9952832131791325,0.001939097971756481
52,1.0,6.898190681994682e-06,0.0018640026657383267,2.5e-05,0.9954853232655008,0.001857104478403926
53,1.0,5.798753634920842e-06,0.0017833959091389196,2.5e-05,0.9956811718926751,0.0017775971593698514
54,1.0,6.1230635393758885e-06,0.0017638407836059146,2.5e-05,0.995721854422449,0.001757717717649235
55,1.0,6.647934036631744e-06,0.001734660912094818,2.5e-05,0.995791337182445,0.001728012982197379
56,1.0,4.453877689446596e-06,0.0017959815699230236,2.5e-05,0.9956405161063342,0.0017915276929673322
57,1.0,5.095492193909374e-06,0.0017602923848526963,2.5e-05,0.9957326668098875,0.0017551968935563002
58,1.0,4.536031517794157e-06,0.0018296686608461755,2.5e-05,0.9955703761221028,0.0018251326334214827
59,1.0,4.213334914206398e-06,0.0017526140289730733,1.25e-05,0.9957576787366895,0.0017484006974805158
60,1.0,4.4409863026732734e-06,0.0014523439818741944,1.25e-05,0.9964879597387006,0.001447902993904017
61,1.0,3.1636768157151365e-06,0.001333571586906746,1.25e-05,0.9967790497712725,0.0013304079119443805
62,1.0,3.6292545996446656e-06,0.00129389291259807,1.25e-05,0.9968785080741928,0.0012902636591364189
63,1.0,2.9203738144252594e-06,0.0012442751061628762,1.25e-05,0.9969946236904066,0.00124135473188316
64,1.0,3.7885082373730155e-06,0.0012044978796270924,1.25e-05,0.9970926500835027,0.001200709370346576
65,1.0,2.9891053895180634e-06,0.0011963459985368937,1.25e-05,0.9971093175348299,0.0011933568949214404
66,1.0,2.306879949100044e-06,0.0011720477872735704,1.25e-05,0.9971652495896012,0.0011697409053529747
67,1.0,2.143010840173239e-06,0.001206995369105182,1.25e-05,0.9970773066942993,0.0012048523562592987
68,1.0,2.360371519420845e-06,0.0012181435264114432,1.25e-05,0.9970459279077144,0.0012157831583076493
69,1.0,2.1082644337824766e-06,0.0011995337622532419,1.25e-05,0.9970830588047106,0.001197425499551621
70,1.0,2.3802542698763516e-06,0.0012147539977019766,6.25e-06,0.9970448034599729,0.0012123737467317692
71,1.0,1.8712858533414682e-06,0.0010912726841330299,6.25e-06,0.9973541395055933,0.0010894013992428801
72,1.0,1.9220336885801902e-06,0.0010293861606999511,6.25e-06,0.9975109652689824,0.0010274641283738626
73,1.0,2.2177839086244173e-06,0.0010051792849379638,6.25e-06,0.9975788698168444,0.001002961498974683
74,1.0,1.973909575277607e-06,0.0009974269696533178,6.25e-06,0.9976021888668586,0.0009954530620111747
75,1.0,1.7418754743473387e-06,0.0009604774767470128,6.25e-06,0.9976893070855798,0.0009587356039593297
76,1.0,1.370310463168582e-06,0.0009349902860152527,6.25e-06,0.9977534873045085,0.0009336199764540566
77,1.0,1.493978535950558e-06,0.0009281670506033074,6.25e-06,0.997766845911479,0.0009266730732335012
78,1.0,1.3437441271388749e-06,0.000913255574448646,6.25e-06,0.9978016641132993,0.0009119118319051422
79,1.0,1.098722099202325e-06,0.0009025545616509923,6.25e-06,0.9978239936562927,0.0009014558439147098
80,1.0,1.3920263936912677e-06,0.0008942869679129729,6.25e-06,0.9978448891919379,0.0008928949452726351
81,1.0,1.844480884847044e-06,0.0009364340849674124,3.125e-06,0.9977368399544545,0.0009345896056439466
82,1.0,1.0761154144904295e-06,0.0008871768543372461,3.125e-06,0.9978582537418936,0.0008861007425958657
83,1.0,9.184758195735074e-07,0.0008528715729627409,3.125e-06,0.9979469449289383,0.0008519531013082189
84,1.0,1.0829907100165506e-06,0.0008428836640112561,3.125e-06,0.9979734183056963,0.0008418006741215101
85,1.0,8.908663361701714e-07,0.0008302040168021387,3.125e-06,0.9980062410628691,0.0008293131529046304
86,1.0,8.348469042147894e-07,0.0008109039886474959,3.125e-06,0.9980551259608562,0.000810069145356193
87,1.0,1.150587221927428e-06,0.0008007177896661099,3.125e-06,0.9980815528424953,0.0007995672056607115
88,1.0,9.015990920702252e-07,0.0007933097802917815,3.125e-06,0.9981017745485055,0.0007924081876640456
89,1.0,1.5997973642414898e-06,0.0007964965772659374,1.5625e-06,0.998092032772355,0.0007948967822946204
90,1.0,8.083282983828498e-07,0.0007906065824649179,1.5625e-06,0.998105794453551,0.0007897982589082514
91,1.0,8.8232389672358e-07,0.0007669712093186257,1.5625e-06,0.9981629932381191,0.0007660888904252272
92,1.0,8.530607394772222e-07,0.0007722301524210328,1.5625e-06,0.9981510370008407,0.000771377095167424
93,1.0,8.515029533347171e-07,0.0007719982283488954,1.5625e-06,0.998157790504243,0.0007711467288756781
94,1.0,1.0028649504187465e-06,0.0007746858906193399,7.8125e-07,0.9981518585311353,0.0007736830297199315
95,1.0,1.808068867432788e-06,0.0007676779007630646,7.8125e-07,0.9981661701132475,0.0007658698372447267
96,1.0,1.420820016567297e-06,0.000764464949089706,7.8125e-07,0.9981721805687175,0.0007630441349089867
97,1.0,8.570793381288515e-07,0.0007514085384567823,7.8125e-07,0.9982044735262471,0.0007505514640210857
98,1.0,8.234190621130406e-07,0.000755151049346633,7.8125e-07,0.9981972978961083,0.0007543276340456248
99,1.0,8.653122266945878e-07,0.0007585246044059511,7.8125e-07,0.998191868804417,0.0007576592963173866
100,1.0,6.858240147753856e-07,0.0007480454001790104,7.8125e-07,0.9982153546076017,0.0007473595806191296
101,1.0,7.508054411800246e-07,0.0007460288002047841,7.8125e-07,0.9982223613870459,0.0007452780010944773
102,1.0,9.187719119414661e-07,0.0007332646300950664,7.8125e-07,0.9982563131365958,0.0007323458628787705
103,1.0,7.932966827304272e-07,0.0007397715101985376,3.90625e-07,0.9982350991268661,0.0007389782192397186
104,1.0,7.342369431356424e-07,0.0007408171430601577,3.90625e-07,0.9982326726410047,0.0007400829098330772
105,1.0,7.963275492155527e-07,0.0007337144344889415,3.90625e-07,0.998248581487762,0.0007329181129764219
106,1.0,7.332447326328964e-07,0.0007348343405819326,3.90625e-07,0.9982465804497168,0.000734101101067163
107,1.0,7.205352435497073e-07,0.0007318583182421106,3.90625e-07,0.9982534461706615,0.0007311377879689636
108,1.0,9.893421880393425e-07,0.000735910191498369,1.953125e-07,0.9982434551387239,0.0007349208537236544
109,1.0,3.158147197343604e-06,0.0007375464627868837,1.953125e-07,0.9982499050255046,0.0007343883207955471
110,1.0,6.731807766135305e-07,0.0007279390888083781,1.953125e-07,0.9982640234606007,0.0007272659120036568
111,1.0,8.3207375076728e-07,0.0007152245067608955,1.953125e-07,0.9982964155261468,0.0007143924382339092
112,1.0,6.84543028890408e-07,0.0007203217760367521,1.953125e-07,0.9982834571967028,0.000719637236960063
113,1.0,6.745786351306408e-07,0.0007213197646476875,9.765625e-08,0.9982793834552037,0.000720645189920271
114,1.0,7.044302880208733e-07,0.0007282917476887337,9.765625e-08,0.9982639364133482,0.0007275873230144797
115,1.0,7.735070626112076e-07,0.0007327759312909599,9.765625e-08,0.9982569937831846,0.000732002428717791
116,1.0,8.470290401690715e-07,0.0007299544042880344,9.765625e-08,0.998260569013109,0.000729107381001011
117,1.0,8.219237563270382e-07,0.0007112648590198851,9.765625e-08,0.9983009099960327,0.0007104429400483655
118,1.0,7.455238124125799e-07,0.000733670068729281,4.8828124e-08,0.9982532208616083,0.0007329245516654825
119,1.0,6.927128554547756e-07,0.0007260193625127739,4.8828124e-08,0.9982735588054154,0.0007253266531971346
120,1.0,6.317761698817475e-07,0.0007160657146587815,4.8828124e-08,0.9982909588170541,0.0007154339448380888
121,1.0,1.0825056236785579e-06,0.0007292811099584611,4.8828124e-08,0.9982645814020263,0.0007281986089447879
122,1.0,6.954377423176817e-07,0.0007101535678314062,4.8828124e-08,0.9983052419077966,0.000709458133680309
123,1.0,7.051034870058634e-07,0.000716560360459376,2.4414062e-08,0.9982936457454984,0.0007158552620442491
124,1.0,9.235508954846735e-07,0.0007096449648237669,2.4414062e-08,0.9983083810274902,0.0007087214174100042
125,1.0,7.852639922476313e-07,0.0007076154721940422,2.4414062e-08,0.9983151756074072,0.0007068302138924292
126,1.0,7.005838902555737e-07,0.0007268935754346249,2.4414062e-08,0.9982699424989762,0.0007261929975868998
127,1.0,6.770341085674722e-07,0.0007199663676552289,2.4414062e-08,0.9982836129378713,0.0007192893386470247
128,1.0,2.737952309062139e-06,0.0007203282390501284,1.2207031e-08,0.9982887031046177,0.0007175902910790026
129,1.0,7.317241043540134e-07,0.0007279486818917784,1.2207031e-08,0.9982662748031952,0.00072721696320151
130,1.0,6.61525172225722e-07,0.0007148548064356031,1.2207031e-08,0.9982942459869945,0.0007141932874646234
131,1.0,1.0210892059258398e-06,0.0007126139049470163,1.2207031e-08,0.9982974749506394,0.0007115928215504544
132,1.0,8.090158519772275e-07,0.0007253223304675013,1.2207031e-08,0.9982763156513315,0.0007245133193435088
133,1.0,6.919235465771499e-07,0.0007229422905640758,1e-08,0.9982785573802735,0.0007222503703804495
134,1.0,7.537406973680187e-07,0.000712067265366682,1e-08,0.9983034813858547,0.0007113135297566959
135,1.0,3.5334579564505475e-06,0.0007146355676221664,1e-08,0.998304598841849,0.0007111021172278492
